	patientID	Week	Lactobacillus_crispatus	Lactobacillus_iners	Lactobacillus_gasseri	Lactobacillus_jensenii	Atopobium_vaginae	Megasphaera_sp._type_1	Streptococcus_anginosus	Prevotella_genogroup_3	Clostridiales	Enterococcus_faecalis	Corynebacterium_accolens	Total	Shannon	ISDI
64	EM04	1	0.0	0.000180831826401	0.0	0.992676311031	0.0	0.0	0.000452079566004	0.0	0.0	0.0	0.000542495479204	11060	-0.0123369630962	1.01480962883
65	EM05	1	0.000606060606061	0.000242424242424	0.000121212121212	0.990666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.000363636363636	8250	-0.0168908857461	1.0189308329
66	EM06	1	0.0	0.000629564341476	0.998866784185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7942	-0.00577276644394	1.00226989184
67	EM07	1	0.748566513761	0.20498853211	0.00516055045872	0.0149082568807	0.000143348623853	0.0	0.000143348623853	0.0	0.0	0.0	0.000143348623853	6976	-0.634065575979	1.6594176326
68	EM08	1	0.986459577857	0.000199123855038	0.0	0.000398247710076	0.0	0.0	0.0	0.0	0.000796495420151	0.0	0.00199123855038	5022	-0.0239460666166	1.02764009507
69	EM09	1	0.990099009901	0.0	0.0	0.0049504950495	0.0	0.0	0.000618811881188	0.0	0.000618811881188	0.0	0.0	1616	-0.0452735701872	1.02007370122
70	EM10	1	0.000315357931252	0.992904446547	0.000157678965626	0.00236518448439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6342	-0.0252951772177	1.01433770568
71	EM11	1	0.995911092472	0.000733906479346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136296917593	9538	-0.00937723422673	1.00822769989
72	EM12	1	0.00128803735308	0.218966350024	0.0	0.773788439865	0.0	0.0	0.0	0.0	0.000966028014812	0.0	0.0	6211	-0.546295422488	1.54631825218
73	EM13	1	0.0	0.00268576544315	0.0	0.0	0.335004476276	0.0119964189794	0.0	0.00232766338406	0.100984780662	0.0	0.000179051029543	5585	-0.680974605844	8.15777326199
74	EM14	1	0.929853181077	0.0340538336052	0.0	0.0311990212072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4904	-0.290900980155	1.15372193234
75	EM15	1	0.968974820144	0.0184352517986	0.0	0.0089928057554	0.0	0.0	0.0	0.0	0.0	0.0	0.000149880095923	6672	-0.14652792654	1.06458526775
76	AYAC01	1	0.961371527778	0.0	0.00151909722222	0.000434027777778	0.0	0.0	0.0	0.0	0.0	0.0	0.00238715277778	4608	-0.0510914063971	1.08197273135
77	AYAC02	1	0.283777079544	0.646105506863	0.0013229700678	0.0239788324789	0.0	0.0	0.0	0.0	0.0	0.0	0.000165371258475	6047	-0.73787358363	2.00578270552
78	AYAC03	1	0.000401123144805	0.161050942639	0.0	0.0	0.259927797834	0.117127958283	0.00180505415162	0.0457280385078	0.0128359406338	0.000200561572403	0.0070196550341	4986	-1.10870597629	9.13424702028
79	AYAC04	1	0.571538166475	0.391254315305	0.00652090525508	0.00728807057921	0.0	0.000383582662064	0.0	0.0	0.000383582662064	0.0	0.0	2607	-0.761605131732	2.08406385228
80	AYAC05	1	0.000766871165644	0.115414110429	0.0	0.0437116564417	0.000383435582822	0.0	0.0548312883436	0.0	0.00115030674847	0.00268404907975	0.0249233128834	2608	-0.57742424381	54.8039545883
81	AYAC06	1	0.00504710632571	0.00706594885599	0.976783310902	0.0	0.0	0.0	0.000672947510094	0.0	0.0	0.0	0.0	2972	-0.0895479035785	1.04801865289
82	AYAC06	1	0.000146241591109	0.000877449546651	0.985083357707	0.0	0.0	0.0	0.000438724773326	0.0	0.0	0.0	0.0	6838	-0.0256641638185	1.03051328674
83	AYAC07	1	0.000982921734857	0.986116230495	0.000737191301143	0.001720113036	0.0	0.0	0.000122865216857	0.0	0.0	0.0	0.000368595650571	8139	-0.037966245852	1.02835196867
84	AYAC08	1	0.142535633908	0.84096024006	0.000250062515629	0.0	0.0	0.0	0.0	0.0	0.000250062515629	0.0	0.000250062515629	3999	-0.427494097914	1.37451252382
85	AYAC09	1	0.998965338852	0.000689774098983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5799	-0.00605509235601	1.00207206054
86	AYAC10	1	0.921165048544	0.0546278317152	0.0	0.0122977346278	0.0	0.0	0.0	0.0	0.0	0.0	0.000129449838188	7725	-0.288546734938	1.17414925243
87	EM01	1	0.0	0.892590246992	0.0	0.0	0.0496516782774	0.0	0.0	0.0287523749208	0.00139328689044	0.0	0.0	7895	-0.361718737669	1.2499823776
88	EM02	1	0.0	0.347826086957	0.0	0.0	0.154174446519	0.00320085356095	0.0	0.145638837023	0.00160042678047	0.0	0.00266737796746	3749	-0.964859087136	6.0249593192
89	EM03	1	0.986399302528	0.0102877070619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5735	-0.0605926209482	1.02765478534
90	EM04	1	0.00216398172638	0.0	0.0	0.985573455157	0.0	0.0	0.000961769656167	0.0	0.0	0.0	0.000240442414042	4159	-0.0342809083518	1.02948375237
91	EM05	1	0.00033118065905	0.0	0.0	0.997019374069	0.0	0.0	0.0	0.0	0.0	0.0	0.000165590329525	6039	-0.00562987924192	1.00598789957
92	EM06	1	0.0	0.0002523977789	0.9976022211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7924	-0.0044858923936	1.00481279682
93	EM07	1	0.674239295057	0.251135894259	0.00578273440727	0.0242324108495	0.00110147322043	0.0	0.000137684152554	0.0	0.0	0.0	0.00068842076277	7263	-0.741445029963	1.9294226966
94	EM08	1	0.991057662658	0.0	0.000154178230034	0.000154178230034	0.0	0.0	0.0	0.0	0.000154178230034	0.0	0.00215849522047	6486	-0.0129620875122	1.01812738958
95	EM09	1	0.99289133904	0.0	0.0	0.00420716669085	0.0	0.0	0.000145074713477	0.0	0.0	0.0	0.0	6893	-0.0313828079303	1.01435213692
96	EM10	1	0.00137048880767	0.996649916248	0.000304553068372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000304553068372	6567	-0.0148453979822	1.00673199009
97	EM11	1	0.973687107784	0.00132114939998	0.0	0.0	0.0	0.0	0.0	0.0	0.000110095783331	0.0	0.0230100187163	9083	-0.0357252955129	1.05477628174
98	EM12	1	0.000606060606061	0.469696969697	0.0	0.527878787879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4950	-0.696680505508	2.00291774905
99	EM13	1	0.0	0.0434926958831	0.0	0.0	0.292330677291	0.0396746347942	0.0	0.00348605577689	0.0830013280212	0.0	0.0	6024	-0.850226481092	10.4357674731
100	EM14	1	0.225922131148	0.352971311475	0.0	0.00358606557377	0.0	0.0	0.0	0.0	0.0	0.0	0.00332991803279	3904	-0.723839092318	5.69338559076
101	EM15	1	0.971191791634	0.0115759010787	0.0	0.01197053407	0.0	0.0	0.0	0.0	0.000131544330439	0.0	0.000131544330439	7602	-0.134152973888	1.0598937381
102	AYAC01	10	0.0065180102916	0.0109777015437	0.0	0.000343053173242	0.156775300172	0.0500857632933	0.0	0.00137221269297	0.0216123499142	0.0	0.0144082332762	2915	-0.61744353009	36.0761199986
103	AYAC02	10	0.715474919957	0.218143009605	0.00192102454642	0.046318036286	0.0	0.0	0.0	0.0	0.0	0.00106723585912	0.000213447171825	4685	-0.733310705225	1.7804970366
104	AYAC03	10	0.381313131313	0.568181818182	0.00252525252525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101010101	396	-0.703942706535	2.13567216419
105	AYAC04	10	0.918146718147	0.000772200772201	0.0106177606178	0.0440154440154	0.0	0.0	0.00019305019305	0.0	0.00019305019305	0.0	0.0003861003861	5180	-0.272973723392	1.18337010508
106	AYAC05	10	0.000361925443359	0.842562432139	0.00361925443359	0.0865001809627	0.000361925443359	0.0	0.00325732899023	0.0	0.000723850886717	0.0	0.0	2763	-0.40602565731	1.39388708048
107	AYAC06	10	0.0	0.000778210116732	0.931128404669	0.0	0.0	0.0	0.00194552529183	0.0	0.0	0.0	0.0	2570	-0.0841587757378	1.15339655544
108	AYAC07	10	0.983952555381	0.00523286237572	0.000348857491715	0.00697714983429	0.0	0.0	0.0	0.0	0.0	0.0	0.000697714983429	5733	-0.0808247039426	1.03280304719
109	AYAC08	10	0.230933948279	0.75078240817	0.0	0.0	0.0	0.000164717509471	0.000329435018943	0.0	0.000329435018943	0.0	0.00362378520837	6071	-0.560383862209	1.62073252174
110	AYAC09	10	0.998858186801	0.000114181319936	0.0	0.000114181319936	0.0	0.0	0.0	0.0	0.0	0.0	0.000114181319936	8758	-0.00321417383587	1.00228751738
111	AYAC10	10	0.408606294155	0.531149646757	0.000513808606294	0.0332691072575	0.000642260757868	0.0	0.000128452151574	0.0	0.000128452151574	0.0	0.00359666024406	7785	-0.825901590209	2.22130115294
112	EM01	10	0.0	0.230798919336	0.000192975685064	0.000192975685064	0.34986491702	0.0	0.000771902740255	0.0988035507526	0.0144731763798	0.0	0.00521034349672	5182	-1.00465666789	5.38659929888
113	EM02	10	0.0846526233155	0.813424048149	0.00457935365694	0.0	0.00196258013869	0.0	0.000654193379563	0.00117754808321	0.0	0.0	0.0031401282219	7643	-0.426635882601	1.4951004388
114	EM03	10	0.73161462613	0.245069843878	0.00698438783895	0.000616269515201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9736	-0.612477139276	1.67963244655
